success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,stim_order,rt,stimulus,response,participantId,interview_date,handedness,version,phase,difficulty,stimulus_set,selected_stim,index,deck_probabilities,key_press,reward_type,reversal_type,reward_tally,total_earnings,
,,,,,html-keyboard-response,319,439171,0.0-13.0-2.98,"[""cat"",""dog"",""rabbit""]",300,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,99,"0.8,0.2,0.4",49,TRUE,FALSE,-2700,,
,,,,,html-keyboard-response,320,439673,0.0-13.0-0.99,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,321,439912,0.0-13.0-1.99,"[""cat"",""dog"",""rabbit""]",237,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,322,440915,0.0-13.0-2.99,"[""cat"",""dog"",""rabbit""]",237,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,100,"0.4,0.8,0.2",49,FALSE,TRUE,-2750,,
,,,,,html-keyboard-response,323,441416,0.0-13.0-0.100,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,324,441918,0.0-13.0-1.100,"[""cat"",""dog"",""rabbit""]",250,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,325,442921,0.0-13.0-2.100,"[""cat"",""dog"",""rabbit""]",250,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,101,"0.4,0.8,0.2",49,FALSE,FALSE,-2800,,
,,,,,html-keyboard-response,326,443424,0.0-13.0-0.101,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,327,444217,0.0-13.0-1.101,"[""cat"",""dog"",""rabbit""]",504,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,328,445221,0.0-13.0-2.101,"[""cat"",""dog"",""rabbit""]",504,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,102,"0.4,0.8,0.2",50,FALSE,FALSE,-2850,,
,,,,,html-keyboard-response,329,445723,0.0-13.0-0.102,"[""cat"",""dog"",""rabbit""]",216,<div style='font-size:40px'>+</div>,3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,330,446187,0.0-13.0-1.102,"[""cat"",""dog"",""rabbit""]",211,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,331,447190,0.0-13.0-2.102,"[""cat"",""dog"",""rabbit""]",211,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,103,"0.4,0.8,0.2",51,FALSE,FALSE,-2900,,
,,,,,html-keyboard-response,332,447693,0.0-13.0-0.103,"[""cat"",""dog"",""rabbit""]",214,<div style='font-size:40px'>+</div>,1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,333,447992,0.0-13.0-1.103,"[""cat"",""dog"",""rabbit""]",298,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,334,448995,0.0-13.0-2.103,"[""cat"",""dog"",""rabbit""]",298,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,104,"0.4,0.8,0.2",49,FALSE,FALSE,-2950,,
,,,,,html-keyboard-response,335,449497,0.0-13.0-0.104,"[""cat"",""dog"",""rabbit""]",437,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,336,449756,0.0-13.0-1.104,"[""cat"",""dog"",""rabbit""]",257,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,337,450759,0.0-13.0-2.104,"[""cat"",""dog"",""rabbit""]",257,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,105,"0.4,0.8,0.2",50,TRUE,FALSE,-2950,,
,,,,,html-keyboard-response,338,451261,0.0-13.0-0.105,"[""cat"",""dog"",""rabbit""]",211,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,339,451729,0.0-13.0-1.105,"[""cat"",""dog"",""rabbit""]",466,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,340,452732,0.0-13.0-2.105,"[""cat"",""dog"",""rabbit""]",466,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,106,"0.4,0.8,0.2",50,TRUE,FALSE,-2950,,
,,,,,html-keyboard-response,341,453235,0.0-13.0-0.106,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,342,453432,0.0-13.0-1.106,"[""cat"",""dog"",""rabbit""]",195,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,343,454435,0.0-13.0-2.106,"[""cat"",""dog"",""rabbit""]",195,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,107,"0.4,0.8,0.2",50,TRUE,FALSE,-2950,,
,,,,,html-keyboard-response,344,454937,0.0-13.0-0.107,"[""cat"",""dog"",""rabbit""]",238,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,345,455199,0.0-13.0-1.107,"[""cat"",""dog"",""rabbit""]",260,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,346,456202,0.0-13.0-2.107,"[""cat"",""dog"",""rabbit""]",260,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,108,"0.4,0.8,0.2",50,TRUE,FALSE,-2950,,
,,,,,html-keyboard-response,347,456704,0.0-13.0-0.108,"[""cat"",""dog"",""rabbit""]",326,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,348,457004,0.0-13.0-1.108,"[""cat"",""dog"",""rabbit""]",297,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,349,458007,0.0-13.0-2.108,"[""cat"",""dog"",""rabbit""]",297,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,109,"0.4,0.8,0.2",50,FALSE,FALSE,-3000,,
,,,,,html-keyboard-response,350,458508,0.0-13.0-0.109,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,351,459138,0.0-13.0-1.109,"[""cat"",""dog"",""rabbit""]",344,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",3,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,352,460141,0.0-13.0-2.109,"[""cat"",""dog"",""rabbit""]",344,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/outcome/squared_lose.png'>
            </div>",3,1,2/17/26,right,loss,1,stable-volatile,8,rabbit,110,"0.4,0.8,0.2",51,FALSE,FALSE,-3050,,
,,,,,html-keyboard-response,353,460643,0.0-13.0-0.110,"[""cat"",""dog"",""rabbit""]",331,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,354,460860,0.0-13.0-1.110,"[""cat"",""dog"",""rabbit""]",215,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,355,461863,0.0-13.0-2.110,"[""cat"",""dog"",""rabbit""]",215,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,111,"0.4,0.8,0.2",50,TRUE,FALSE,-3050,,
,,,,,html-keyboard-response,356,462365,0.0-13.0-0.111,"[""cat"",""dog"",""rabbit""]",176,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,357,462523,0.0-13.0-1.111,"[""cat"",""dog"",""rabbit""]",156,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,358,463526,0.0-13.0-2.111,"[""cat"",""dog"",""rabbit""]",156,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,112,"0.4,0.8,0.2",50,TRUE,FALSE,-3050,,
,,,,,html-keyboard-response,359,464029,0.0-13.0-0.112,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,360,464528,0.0-13.0-1.112,"[""cat"",""dog"",""rabbit""]",256,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,361,465531,0.0-13.0-2.112,"[""cat"",""dog"",""rabbit""]",256,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,113,"0.4,0.8,0.2",50,TRUE,FALSE,-3050,,
,,,,,html-keyboard-response,362,466033,0.0-13.0-0.113,"[""cat"",""dog"",""rabbit""]",313,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,363,466275,0.0-13.0-1.113,"[""cat"",""dog"",""rabbit""]",240,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,364,467278,0.0-13.0-2.113,"[""cat"",""dog"",""rabbit""]",240,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,114,"0.4,0.8,0.2",50,FALSE,FALSE,-3100,,
,,,,,html-keyboard-response,365,467781,0.0-13.0-0.114,"[""cat"",""dog"",""rabbit""]",459,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,366,468227,0.0-13.0-1.114,"[""cat"",""dog"",""rabbit""]",443,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,367,469231,0.0-13.0-2.114,"[""cat"",""dog"",""rabbit""]",443,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,115,"0.4,0.8,0.2",50,TRUE,FALSE,-3100,,
,,,,,html-keyboard-response,368,469733,0.0-13.0-0.115,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,369,470074,0.0-13.0-1.115,"[""cat"",""dog"",""rabbit""]",157,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,370,471077,0.0-13.0-2.115,"[""cat"",""dog"",""rabbit""]",157,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,116,"0.4,0.8,0.2",50,TRUE,FALSE,-3100,,
,,,,,html-keyboard-response,371,471580,0.0-13.0-0.116,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,372,471854,0.0-13.0-1.116,"[""cat"",""dog"",""rabbit""]",273,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,373,472858,0.0-13.0-2.116,"[""cat"",""dog"",""rabbit""]",273,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,117,"0.4,0.8,0.2",50,TRUE,FALSE,-3100,,
,,,,,html-keyboard-response,374,473359,0.0-13.0-0.117,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,375,473654,0.0-13.0-1.117,"[""cat"",""dog"",""rabbit""]",291,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,376,474657,0.0-13.0-2.117,"[""cat"",""dog"",""rabbit""]",291,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,118,"0.4,0.8,0.2",50,TRUE,FALSE,-3100,,
,,,,,html-keyboard-response,377,475159,0.0-13.0-0.118,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,378,475449,0.0-13.0-1.118,"[""cat"",""dog"",""rabbit""]",287,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,379,476452,0.0-13.0-2.118,"[""cat"",""dog"",""rabbit""]",287,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,119,"0.4,0.8,0.2",50,TRUE,FALSE,-3100,,
,,,,,html-keyboard-response,380,476954,0.0-13.0-0.119,"[""cat"",""dog"",""rabbit""]",342,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,381,477354,0.0-13.0-1.119,"[""cat"",""dog"",""rabbit""]",397,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,382,478357,0.0-13.0-2.119,"[""cat"",""dog"",""rabbit""]",397,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,120,"0.2,0.4,0.8",50,TRUE,TRUE,-3100,,
,,,,,html-keyboard-response,383,609295,0.0-13.0-3.119-0.119,"[""cat"",""dog"",""rabbit""]",130937,You are 75% done with the experiment. Please press the (0) key to proceed.,0,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,384,609797,0.0-13.0-0.120,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,385,644793,0.0-13.0-1.120,"[""cat"",""dog"",""rabbit""]",34994,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,386,645797,0.0-13.0-2.120,"[""cat"",""dog"",""rabbit""]",34994,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",1,1,2/17/26,right,loss,1,stable-volatile,8,cat,121,"0.2,0.4,0.8",49,FALSE,FALSE,-3150,,
,,,,,html-keyboard-response,387,646299,0.0-13.0-0.121,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,388,646599,0.0-13.0-1.121,"[""cat"",""dog"",""rabbit""]",298,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,389,647602,0.0-13.0-2.121,"[""cat"",""dog"",""rabbit""]",298,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,122,"0.2,0.4,0.8",50,TRUE,FALSE,-3150,,
,,,,,html-keyboard-response,390,648105,0.0-13.0-0.122,"[""cat"",""dog"",""rabbit""]",300,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,391,648381,0.0-13.0-1.122,"[""cat"",""dog"",""rabbit""]",275,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,392,649384,0.0-13.0-2.122,"[""cat"",""dog"",""rabbit""]",275,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_win.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,123,"0.2,0.4,0.8",50,TRUE,FALSE,-3150,,
,,,,,html-keyboard-response,393,649886,0.0-13.0-0.123,"[""cat"",""dog"",""rabbit""]",338,<div style='font-size:40px'>+</div>,2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,394,650209,0.0-13.0-1.123,"[""cat"",""dog"",""rabbit""]",319,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,395,651211,0.0-13.0-2.123,"[""cat"",""dog"",""rabbit""]",319,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,124,"0.2,0.4,0.8",50,FALSE,FALSE,-3200,,
,,,,,html-keyboard-response,396,651714,0.0-13.0-0.124,"[""cat"",""dog"",""rabbit""]",null,<div style='font-size:40px'>+</div>,null,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,397,652247,0.0-13.0-1.124,"[""cat"",""dog"",""rabbit""]",236,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/8/dogsquare.jpg'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,398,653249,0.0-13.0-2.124,"[""cat"",""dog"",""rabbit""]",236,"
            <div class='image-container'>
                <img class='stimuli-left' src='stim/loss/8/catsquare.jpg'>
                <img class='stimuli-middle' src='stim/loss/outcome/squared_lose.png'>
                <img class='stimuli-right' src='stim/loss/8/rabbitsquare.jpg'>
            </div>",2,1,2/17/26,right,loss,1,stable-volatile,8,dog,125,"0.2,0.4,0.8",50,FALSE,FALSE,-3250,,
